id,product,amount,price,unit,tax,invoiceid,bodyid,invoicestatusid,customername,currencycode,billdate,account_code,vat_deducation,vat_status
39wGRDl, Ulysses Crawford Ishmael Hutchinson,1.0,1.428,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
VvVNxqX, Alana Hinton Ishmael Hutchinson,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
WvZ0xqP, Alana Hinton Ishmael Hutchinson,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
MEP5RqA, Colleen Grimes Ishmael Hutchinson,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
Y7V9xqX, Colleen Grimes Ishmael Hutchinson,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
mzl3gY5, Phelan West Ishmael Hutchinson,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
zK3dgpp, Phelan West Ishmael Hutchinson,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
NEWbAq3, Baker Rush Ishmael Hutchinson,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
9Rw9B1Q, Baker Rush Ishmael Hutchinson,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
R6Q9xLk, Tamekah Hayden Ishmael Hutchinson,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
AXpwyYy, Tamekah Hayden Ishmael Hutchinson,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
KE9KNq8, Joseph Palmer Ishmael Hutchinson,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
55wGKl0, Joseph Palmer Ishmael Hutchinson,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
vk7GnLQ, Evelyn Adams Ishmael Hutchinson,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
kwD1xW2, Evelyn Adams Ishmael Hutchinson,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
XvE7xq0, MacKenzie Macdonald Ishmael Hutchinson,1.0,9.0,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
G398MqK, MacKenzie Macdonald Ishmael Hutchinson,1.0,1.488,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
7pwmvJB, Catherine Mccoy Nolan Armstrong,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
dnJ5x8Y, Catherine Mccoy Nolan Armstrong,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
gzy3QrK, Declan Riley Nolan Armstrong,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
4QZ7A2m, Declan Riley Nolan Armstrong,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
nAP0gm6, Maile Cote Nolan Armstrong,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
w7vygpL, Maile Cote Nolan Armstrong,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
pw8kgNY, Leah Robbins Nolan Armstrong,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
qZ1wE9d, Leah Robbins Nolan Armstrong,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
LEWQ9q0, Solomon Henderson Nolan Armstrong,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
xrk8gp2, Solomon Henderson Nolan Armstrong,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
ZG7Qxq1, Marshall Gill Nolan Armstrong,1.0,10.2,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
6gwK567, Marshall Gill Nolan Armstrong,1.0,1.68,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
QEz9vMN, Britanni Haney Nolan Armstrong,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
E6AYV2Y, Britanni Haney Nolan Armstrong,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
PEv65WR, Audrey Miranda Dean Cooper,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
aw2nx17, Audrey Miranda Dean Cooper,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
B7qNrap, Abel Juarez Dean Cooper,1.0,9.0,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
DG7g3Dl, Abel Juarez Dean Cooper,1.0,1.488,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
2qwp96q, Mollie Randolph Dean Cooper,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
lK20gNm, Mollie Randolph Dean Cooper,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
bLlrxyG, Boris Powers Dean Cooper,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
J3RBz1p, Boris Powers Dean Cooper,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
87wpa6w, Ulysses Lott Dean Cooper,1.0,9.0,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
10RQN6V, Ulysses Lott Dean Cooper,1.0,1.488,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
yYPzg4R, Nash Rose Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
r7yELxa, Nash Rose Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
0PApz61, Marsden Lloyd Dean Cooper,1.0,8.64,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
39wGR6l, Marsden Lloyd Dean Cooper,1.0,1.428,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
VvVNx9X, Cain Atkinson Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
WvZ0xRP, Cain Atkinson Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
MEP5R0A, Raymond Howe Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
Y7V9xaX, Raymond Howe Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
mzl3g95, Ima Jordan Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
zK3dg4p, Ima Jordan Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
NEWbA33, Gisela Shaffer Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
9Rw9B6Q, Gisela Shaffer Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
R6Q9xYk, Cheryl Walton Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
AXpwy6y, Cheryl Walton Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
KE9KNy8, Beck Russo Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
55wGK60, Beck Russo Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
vk7Gn4Q, Caryn Vinson Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
kwD1xz2, Caryn Vinson Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
XvE7xA0, Simone Brady Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
G398MbK, Simone Brady Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
7pwmv6B, Dean Cooley Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
dnJ5x0Y, Dean Cooley Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
gzy3QWK, Caleb Powers Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
4QZ7A6m, Caleb Powers Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
nAP0gR6, Castor Wade Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
w7vygnL, Castor Wade Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
pw8kgpY, Brody Mcintyre Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
qZ1wE4d, Brody Mcintyre Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
LEWQ9r0, Lev Hughes Dean Cooper,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
xrk8g42, Lev Hughes Dean Cooper,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
ZG7QxB1, Moses Duke Hedley Fuller,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
6gwK5n7, Moses Duke Hedley Fuller,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
QEz9v2N, Jared Hobbs Hedley Fuller,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
E6AYVnY, Jared Hobbs Hedley Fuller,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
PEv65DR, Knox Herring Hedley Fuller,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
aw2nxN7, Knox Herring Hedley Fuller,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
B7qNrEp, Orli Dale Hedley Fuller,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
DG7g3ql, Orli Dale Hedley Fuller,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
2qwp9Qq, Whitney Beach Hedley Fuller,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
lK20gJm, Whitney Beach Hedley Fuller,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
bLlrx9G, Kyle Flowers Hedley Fuller,1.0,7.8,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
J3RBznp, Kyle Flowers Hedley Fuller,1.0,1.284,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
87wpanw, Stacy Zimmerman Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
10RQNkV, Stacy Zimmerman Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
yYPzgNR, Salvador Hurst Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
r7yEL3a, Salvador Hurst Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
0PApzk1, Dylan Warren Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
aw2nxNG, Dylan Warren Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
B7qNrEM, Galena Curry Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
DG7g3qB, Galena Curry Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
2qwp9QE, Tate Gilliam Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
lK20gJ8, Tate Gilliam Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
bLlrx9m, Alyssa Mcintyre Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
J3RBznq, Alyssa Mcintyre Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
87wpan6, Lacey Mays Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
10RQNkk, Lacey Mays Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
yYPzgNq, Peter Carver Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
r7yEL3L, Peter Carver Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
0PApzk8, Jerome Price Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
39wGRky, Jerome Price Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
VvVNx1g, Halee Rhodes Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
WvZ0xyV, Halee Rhodes Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
MEP5Rxa, Donna Dixon Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
Y7V9x0p, Donna Dixon Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
mzl3g8A, Rhea Levine Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
zK3dg9l, Rhea Levine Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
NEWbAan, Dana Welch Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
9Rw9BQA, Dana Welch Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
R6Q9xlq, Claire Cohen Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
AXpwynR, Claire Cohen Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
KE9KNnz, Raya Quinn Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
55wGKkr, Raya Quinn Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
vk7GnY3, Desirae Snyder Hedley Fuller,1.0,7.02,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
kwD1xb4, Desirae Snyder Hedley Fuller,1.0,1.164,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
XvE7xrl, Cassidy Orr Hedley Fuller,1.0,8.64,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
G398MZQ, Cassidy Orr Hedley Fuller,1.0,1.428,kpl,24.0,pxzaK8,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
bLlrx20, Wendy Dickerson,1.0,0.0,kpl,0.0,1V7B98,Lpl0,bw,Semper Incorporated,EUR,2020-11-02 00:00:00.0,rGWK,0.0,09e2f
J3RBzJ5, Davis Manning Alvin Strickland,56.75,54.0,h,24.0,1V7B98,Lpl0,bw,Semper Incorporated,EUR,2020-11-02 00:00:00.0,rGWK,0.0,09e2f
87wpaM0, Wendy Dickerson,1.0,0.0,kpl,0.0,1V7B98,Lpl0,bw,Semper Incorporated,EUR,2020-11-02 00:00:00.0,rGWK,0.0,09e2f
vk7GQa6, Wendy Dickerson,1.0,0.0,kpl,0.0,5MZbKX,Lpl0,bw,A Aliquet Vel Limited,EUR,2020-11-02 00:00:00.0,JEKQ,100.0,09e2f
kwD1QKv, Stephanie Copeland Keegan Baldwin,1.0,3240.0,kpl,24.0,5MZbKX,Lpl0,bw,A Aliquet Vel Limited,EUR,2020-11-02 00:00:00.0,JEKQ,100.0,09e2f
XvE7ZPg, Stephanie Copeland Keegan Baldwin,1.0,5277.132,kpl,24.0,5MZbKX,Lpl0,bw,A Aliquet Vel Limited,EUR,2020-11-02 00:00:00.0,JEKQ,100.0,09e2f
G3984RG, Stephanie Copeland Keegan Baldwin,1.0,600.0,h,24.0,5MZbKX,Lpl0,bw,A Aliquet Vel Limited,EUR,2020-11-02 00:00:00.0,JEKQ,100.0,09e2f
7pwm4bg, Wendy Dickerson,1.0,0.0,kpl,0.0,5MZbKX,Lpl0,bw,A Aliquet Vel Limited,EUR,2020-11-02 00:00:00.0,JEKQ,100.0,09e2f
ZG7QgrG, Stephanie Copeland Keegan Baldwin,1.0,8430.287999999999,kpl,24.0,G5QKMn,Lpl0,bw,A Aliquet Vel Limited,EUR,2020-11-02 00:00:00.0,JEKQ,100.0,09e2f
PEv6Pav, Elvis Burke Dorian Burks Jenna Swanson,1.0,11.88,,24.0,d14Qxx,Lpl0,bw,Vitae Sodales Nisi Inc.,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
aw2ngmb, Elvis Burke Dorian Burks Jenna Swanson,1.0,11.868,,24.0,d14Qxx,Lpl0,bw,Vitae Sodales Nisi Inc.,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
B7qN4RX, Skyler Owen Adele Foley,1.0,18.744,,24.0,d14Qxx,Lpl0,bw,Vitae Sodales Nisi Inc.,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
DG7g4Kr, Barry Norris Geoffrey Farrell Kasper Wagner Branden Tyler Julie Alvarado H Luke Brock,1.0,4.692,,24.0,d14Qxx,Lpl0,bw,Vitae Sodales Nisi Inc.,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
2qwpZbr, Barry Norris Odysseus Garrison Kasper Wagner Branden Tyler Carl Sparks H2 00,1.0,5.88,,24.0,d14Qxx,Lpl0,bw,Vitae Sodales Nisi Inc.,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
lK20QGX, Barry Norris Geoffrey Farrell Kasper Wagner Branden Tyler Julie Alvarado M Burton Wooten,1.0,4.68,,24.0,d14Qxx,Lpl0,bw,Vitae Sodales Nisi Inc.,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
bLlrgz4, Sasha Richards Yuli Porter Burton Montgomery 5 Amanda Freeman,1.0,0.6,,24.0,d14Qxx,Lpl0,bw,Vitae Sodales Nisi Inc.,EUR,2020-10-28 00:00:00.0,annW,100.0,09e2f
J3RB478, Joel Baldwin Lucian Marks,1.0,16.2,kpl,24.0,g0npQ1,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
87wpQ0l, Joel Baldwin Lucian Marks,1.0,2.6759999999999997,kpl,24.0,g0npQ1,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
10RQ4lX, Deborah Ryan Chiquita Burnett,1.0,16.2,kpl,24.0,g0npQ1,Lpl0,bw,Neque Morbi Ltd,EUR,2020-10-31 00:00:00.0,DgJN,100.0,09e2f
